account,v5 balance,v6 balance,scale factor used
0f551fb2cb6653695d19ec878d68527c,1,35.300045,35.300045
0f5ace624c82ebb90c8f7df8d8532eeb,3419.258566,120699.983621,35.3000456944677
0f5bb02c937358b6a1a3dc7334cfc853,806.124412,28456.228579,35.3000456944356
0f5bebcd69bbd2a7a4db59171ffb15eb,6688.738857,236112.787292,35.3000456946977
0f5c43a3d6b94a376085584a4d988805,408.692603,14426.86756,35.3000456922877
0f5c96256fcf97a34a0b95d17a720dc4,843.281884,29767.889038,35.3000456938549
0f6c045b3f89fe344c01dd0fea9605bd,0.82781,29.22173,35.3000446962467
0f6c32516628a0c7ce907503770ec92d,0.882687,31.158891,35.3000452028862
0f767c871f0cbb47b9a3b1f27d148820,0.364479,12.866125,35.3000447213694
0f772efc97d347dca041e588c8be260f,6732.679469,237663.892903,35.3000456946304
0f79a01a9695d94251602f9ff6cfc6c5,58.104855,2051.104036,35.3000456846506
0f7a84333a38fce20f4c76db3e688117,15.45702,545.633512,35.3000456750396
0f8140a5f3160452d6e6b49ac00b5f1a,698.345228,24651.618459,35.3000456945916
0f82c1b607a1a5a5c837664c02486b15,987.34793,34853.427045,35.3000456941253
0f86241cb14643c98ee7dba80226a8cb,4819.317074,170122.112929,35.3000456946071
0f8d97fbcf8b0a05c59e99f1d50bcb0b,7528.030137,265739.807827,35.3000456946763
0f93fda498db992c9c3c7cddf76db0e5,0.875217,30.8952,35.300045588694
0f940e74d8fb025c166d243d08895ae4,4783.717191,168865.435432,35.3000456945282
0f97da78db28ee96507bf40b9a1781e9,1996.515725,70477.096322,35.3000456943559
0f9e27d5ffc224064d6acc9d1a7c5229,288.88428,10197.628284,35.3000456930367
0fa208bfbbf9f78925611539c9ec7c8b,1143.803725,40376.323758,35.3000456944656
0fa638c8ce4663972cb48bcc2f919afe,0.995654,35.146631,35.3000449955507
0fa7c5fad16c80bb5cf8fd95a8a8a7b7,65.594057,2315.473209,35.3000456885904
0fa86bf34e63e93f751e84874ad4387e,362.832236,12807.99451,35.3000456938451
0fa9f0ea55302b73d35c284244554340,0.993955,35.086656,35.3000447706385
0facc277f2ff3279593278803b6f8af4,1,35.300045,35.300045
0fad2e0b5e793092879b204455b1f7ab,1,35.300045,35.300045
0fae13eac07733bb150bb135f5739f3a,2665.012166,94075.051236,35.3000456944256
0fb0af11cca42a1758c40bc328cfe0f0,354.046039,12497.841354,35.3000456926451
0fb56f2b4edc584a7d3f4eae0cdf57ea,0.946195,33.400726,35.3000449167455
0fb98783ea890bbec322c59a1488e9e1,24.50691,865.095042,35.3000456605912
0fbfa1c5eb3ad50124dd044f150010dd,693.57586,24483.25955,35.3000456936318
0fc29a4a556afcaf2473a17f491da177,571.652177,20179.347969,35.3000456936946
0fc45f6568a60e5df10f0b1303356446,8802.364644,310723.874154,35.3000456946305
0fc7b2ed18d0d942095dca04d1097e0b,772.076417,27254.332799,35.300045693534
0fd0d1806b7c7da9993206ecf767f705,107.136143,3781.910743,35.3000456904632
0fd254531c0a07e73fba2dfb753272ec,4540.388291,160275.914144,35.3000456947042
0fd9bc94c4a38fc7caf108dfb70cbb29,1789.703658,63176.620907,35.3000456944923
0fdb1a7d9dd038464cc4e824c7e6e612,1714.12452,60508.673882,35.3000456944633
0fdd689802883ef0c5e3703a05d4fd71,7276.981587,256877.78254,35.3000456946188
0fe322c71eb5119e81e6f5c8fdb21396,1.391056,49.10434,35.3000454331098
0fe5b364883962038dd5d824dae46ca8,788.39737,27830.463186,35.3000456939627
0fe77bd28128d47354b104c2ff7a4713,1.782238,62.913082,35.3000452240385
0fe8b542399f173d363fa03a9ece044d,364.119586,12853.438024,35.3000456943286
0febedd5729453fb4aea2c994bb144b2,1,35.300045,35.300045
0feff7cd019424a837f9f0d3658efdc2,0.633651,22.367909,35.3000452930714
0ff10a9e1bccb9645d79faf8ba9bef87,2206.04165,77873.371049,35.3000456945135
0ff36f4774743a4b3cdab9590d342f0a,1376.842452,48602.60147,35.300045694698
0ff3c4646196ffea373ae42b649fb456,0.97,34.241044,35.3000453608248
0ff6dcf946d41fda15643b72e96c1a3c,1094.255719,38627.276882,35.3000456943465
0ffabc49fd30f3d260b182c9750c24e0,0.733655,25.898055,35.3000456617893
10065a687a880b10ae4d1567246c6114,2.326996,82.143065,35.3000456382392
1006b8e5e0903aa35fe20187a10e79b7,2763.510989,97552.064189,35.300045694517
100819c734226939825db261115095cb,1789.20253,63158.931066,35.3000456946593
100f4313ab06b66020141c14187e43ba,1,35.300045,35.300045
100fbc2205b201a650ad7fa07035bc58,1,35.300045,35.300045
10155a71707db536b2bb87bc4418b091,0.77,27.181035,35.3000454545455
101a3066cb132719bdf827b32de87d62,567.195246,20022.018101,35.3000456936129
1020bb1a930d0c7ca34bad20f216dc28,1048.52817,37013.092313,35.3000456945282
102148dd3d69fdd17aece5972cb559e3,0.986591,34.826707,35.3000453075287
10242359b4cb88815f0c2326059e491d,4833.600161,170626.306553,35.3000456946567
10257a0b53127dac215b3b1b9f080e95,0.996578,35.179248,35.3000447531453
1029da501ac7952908e47d6eb36ee548,29.657591,1046.914317,35.3000456780188
102f5f8fb243ecf41d98f49f98712fff,167.472211,5911.7767,35.3000456893711
102f77f642e85a75916f115bd0c5d09c,0.767486,27.09229,35.3000445610734
1030bc3aac36dd0c0a44c9e85d2bac92,1,35.300045,35.300045
1033171b98fafb216638163cd01cb918,1106.45634,39057.959361,35.3000456945278
1033bd8739089336f8d4e1d66995ba9f,6707.301845,236768.061616,35.3000456946037
103417c2dfd94bac328250f47dca4958,73.69402,2601.402273,35.3000456889175
103ba636b5564751fbd5b1089c192586,0.851771,30.067555,35.3000454347471
103bcc52c59664fde77e200e4055e65a,0.987607,34.862572,35.3000454634283
103e3fece64d8c37b487ec97e182a63a,110.330123,3894.658383,35.3000456910576
1040da9bb1219dd3c8d0b26e4135aca9,2290.689876,80861.457295,35.3000456946185
10444e9a399edc4bb325dcffd2ca1105,10467.704007,369510.429765,35.3000456946337
10450df0d3084a6db1881278b1b637f9,0.893232,31.53113,35.3000452290111
10466c8357341af14a9c2961b808ee38,1,35.300045,35.300045
10523607a2ab2d43b98b7c7fd59a4459,1149.203749,40566.944852,35.3000456945081
105c9195ef2e48279a4b68ca16ccb15e,0.388014,13.696911,35.3000432974068
105f84438968704ad003f96fcd224412,874.316902,30863.426592,35.3000456944157
10674976ab223d73a4d9bf0b96a96e02,0.971013,34.276803,35.3000454164877
1067c307d591f1edf67c1fd2fc800dd9,49.228877,1737.781607,35.3000456825371
106a7f4ca1790ae4079574e152708337,0.780533,27.55285,35.300044969271
106cd364782eee36a61493198840d7bb,1,35.300045,35.300045
106cd364782eee36a61493198b40d7bb,2213.58038,78139.488562,35.3000456942973
106ebf1912847757b30a5868a80b9a83,0.071125,2.510715,35.3000351493849
107011f3d545477d4ba03f2a3858de19,3935.603369,138926.978761,35.3000456944674
1075be277bfe57ce6be8a846fe00c958,1749.992799,61774.82577,35.3000456946452
10762f1428be63c801f07ec4150b9ddb,1,35.300045,35.300045
107bd6bc211217ef1c5f826eb55c8c36,0.577129,20.37268,35.3000455704011
107d8d134f450744ada343897e1b522c,0.008621,0.304321,35.2999652012528
108121db6cc50c4a50f308f1e46c55e8,175.427028,6192.582104,35.3000456919329
10835770ad3cc94a0a5ecab78f43f589,851.03068,30041.421891,35.3000456940048
109f602c84ffd821ecf677e3d52cb031,0.992758,35.044402,35.3000449253494
109fe8a462a58da0144ce9775c3deb5a,1280.411232,45198.574997,35.3000456942258
10a4c84719fb101f1b49b1fad66c91be,75.220991,2655.304419,35.3000456880447
10a5db87e5e6e831b093959a11be0a02,5199.769919,183552.115742,35.3000456945795
10a9a99ee1fa64e0ac9bb24cfd2e25ac,0.321015,11.331844,35.3000451692289
10af1fb936bbc06a7c7a58ac6a94b8cd,17.210699,607.538461,35.3000456866976
10af593f3eac1a2afcd4f0f10dddd06b,115.21224,4066.997336,35.3000456895899
10b3811e8e9327cb4eff1625d75c9e65,0.314258,11.093321,35.3000432765435
10b4b90555692860626e95bd19afa71c,0.912362,32.20642,35.3000453767255
10b4ebbe2bd988cce24fc84a04578a75,1843.710199,65083.054272,35.3000456944373
10c79fe621217f76a3bf04d84bd226cc,226.443721,7993.473698,35.3000456921479
10c7c32f091b1822348dfa6ab8d9020b,27.090634,956.300618,35.300045691068
10c96d2aa62e292a6ed2651e80948124,646.183965,22810.323491,35.3000456936439
10ca97829122fc97a9516d62fe926915,0.284851,10.055253,35.3000445847127
10ccc8e44cfc6be87ca9bf82d0c8baf4,150001.986624,5295076.982125,35.3000456947135
10d03fb3ff7b3910124f63c0593d2d6d,1,35.300045,35.300045
10d4f830023fc5887098ce2cbad2757a,0.251703,8.885127,35.3000440995936
10d5a3725dfd4a9bab70e1f46c5ab984,8258.076931,291510.493014,35.3000456946215
10d5f1d6ccd2bef27744453a3be8d628,1945.522576,68677.035832,35.3000456942526
10e0566f5f39e9711958d79d7036f969,10384.385308,366569.275883,35.3000456946257
10e20da7b30be93206b9c92c02557bc3,0.96,33.888043,35.3000447916667
10e738ad8751b9869b17f6d757a08bfe,4846.109041,171067.870588,35.3000456945352
10e87e1f143c48209b2fc3987a021644,14135.988051,499001.02414,35.3000456946977
10ea74d0b1ccb3254715f315606f43f6,0.794679,28.052205,35.3000456788213
10ec19f221db3f8066b3c87feb5defd4,127.770603,4510.308124,35.3000456920439
10f84257de43c3ad32d2623022d15776,5064.009227,178759.757111,35.3000456946047
10f84cee6941d261dc5cdb630c531edd,0.906048,31.983535,35.300044809988
1100c3367127b5b1fc258600e54d74bf,2616.954108,92378.599593,35.3000456945728
11036637df53818456e1e68cd5b57e56,10444.092661,368676.948173,35.3000456947018
1103e1873117aead2ef9f65ba5f59a82,77.579732,2738.568084,35.3000456871906
1106a802d3ca311c7d470e7ca4875321,26.294,928.179401,35.3000456758196
11084e359da58996a4238282187ed5e5,252.49284,8913.008789,35.3000456923848
11106150bab08f1061bc68f27699dbf4,1036.500848,36588.527297,35.3000456947045
11188ea1978adebbc4762aeb944244f8,0.254036,8.967482,35.3000440882395
111c5d2c1c62c2e6e625dc2a920dc8b4,628.264325,22177.75938,35.3000456933473
111c8af95311056563632b3a810f5343,4863.972111,171698.437776,35.3000456946905
1122480662ba914a29ddb9927611423d,28.492272,1005.778503,35.3000456755432
112865c0c6e4230cfb978ae766916bfe,0.79,27.887036,35.3000455696203
11369016e6803f0cf9155f4f73b7e94e,12.926655,456.311512,35.3000456808045
1139b0d987ab81832d26561698288d8a,3029.018991,106924.508792,35.3000456945633
114d590f5f780d91ae5514ef26159d83,262.467762,9265.123991,35.3000456909447
114ee902c20155dcb6d4cd441ebdfaee,109.922047,3880.253281,35.3000456860124
114f535804adfe8bc4548a118acbb743,60.541998,2137.135295,35.300045680686
11554f57c1049b6427bd3b6db271abb3,3069.540817,108354.931101,35.3000456944241
1157c1117d927a2e1db1d20a5fc9d733,6631.362946,234087.415012,35.300045694709
1159e2e59e6ec971a98c2eeb73b8f753,272.999015,9636.877704,35.3000456943041
115a9a2f97b7613c7093516188729181,356.309587,12577.744702,35.3000456931292
115fbfb434c0143834e509c111e9a215,1.988562,70.196329,35.3000454599857
116582ce309ec35e937ac97eaf84158c,0.999139,35.269652,35.3000453390369
1166c966da6c555a24dcae060585384e,1551.39054,54764.156952,35.3000456944903
11677af57c7fb37df0da64dcea38500c,478.801341,16901.709215,35.3000456926456
116c409e3165c1bd1815fb58e4983bcd,0.319731,11.286518,35.3000428485195
116d77f04f58dc324c95e9f247850f64,447.074143,15781.737676,35.3000456928684
1171311a7f22d38efac19f32f4a699e3,484.252828,17094.146956,35.3000456943124
11736379dabaf7ad092b1e25f6288f8c,4357.191394,153809.055308,35.300045694527
117b0239f9632ca042edc1d3568e2556,1968.006212,69470.709211,35.3000456946728
1183447aa69bea3765e17666c525a525,151.155079,5335.781195,35.3000456901617
1185f749fb056ba5cf03a7de70da8246,90.640766,3199.623181,35.3000456880517
1189f55349a916f442a1cef3afe32eac,0.598315,21.120546,35.3000442910507
118bf08fc204a7fefee3dd14e9827eda,0.331317,11.695505,35.3000449720359
118c2fe0c4ff19a2d3d7a4c426138a4c,7.582629,267.66715,35.3000456701759
1196f7ec5d82ee1ebb2c2204894b17b2,19.027181,671.660358,35.3000456557385
1198cc0a920d3cf950de882a86055f99,434.356181,15332.793037,35.3000456945264
1199b10339d0ebbca9ad095b5dd65a7b,0.7868,27.774075,35.3000444839858
119c97f3b891edea361f4210258638c7,0.977112,34.492098,35.3000454400314
11a13c9f4338f7eacba8b0c5b4d33813,176.281479,6222.744263,35.3000456899956
11a1cdc836544d9bd68c54bab11ebf8b,1.984286,70.045386,35.3000454571569
11a230ea797e32079063117b60ed9fee,73.716935,2602.211173,35.3000456814977
11a39cae99c2e67362744cada81359b0,16241.315412,573319.176185,35.3000456946609
11a645651c8099f489860413a9917afb,10.99087,387.978213,35.3000456742733
11a6adaed0f629f7b552dda75598492e,1,35.300045,35.300045
11a752cb6c4aae2c7184f98a864c8c4b,1054.435215,37221.611271,35.3000456941302
11a85d46bb64276fcf03184cee0f9b12,0.08821,3.113817,35.3000453463326
11ae7d9120e5dc166020d6a7c067b897,0.063901,2.255708,35.3000422528599
11b1dab4c9f4ca3a3599357c413353f4,6715.576868,237060.170306,35.3000456946002
11b28b88ee8d276d0fc479609f5e0e96,1301.676439,45949.237776,35.3000456943817
11b29a9d3078b86973cbab9cf598f7cd,1,35.300045,35.300045
11b3405325c3c0108d371aefc8665196,479.775633,16936.101768,35.300045694484
11c732628e4c7208da00aa9d8292d2ae,0.397887,14.045429,35.3000449876473
11c79edf936cd323a9ca6630bf189d2f,1317.427684,46505.257444,35.3000456941969
11c87a8fd78c00c26faac18c9fd9eaf6,289.760868,10228.57188,35.30004569147
11cb51a808f4dfa31626bccb1b905240,9.725923,343.325526,35.300045661476
11d21e0fff3ce5c2efa6a65ad328b99b,865.48971,30551.826311,35.3000456943619
11da81e22f7d7acdf2b2e9abfb82f3a4,109664.446395,3871159.968829,35.3000456947139
11db35589bfea50077fb62e236e2766c,1122.387667,39620.335932,35.3000456944615
11e62712a40f6304d4de3831648a70d0,1,35.300045,35.300045
11e6ae208e66124b7e2d36431b536dc8,7967.859342,281265.798861,35.3000456946319
11f97bd31622eab0991839cba03c7fb0,0.944967,33.357378,35.3000453984107
11ffba2ddc612ed1d90d3e25f1bbf014,6.164424,217.604448,35.3000455517012
1209195229afc350b41f442d0e4a8b22,38.888347,1372.760426,35.300045692351
120c42edea6111b0f4ac728ff1dc94b0,247.67201,8742.83327,35.300045693496
1217a1e0be03cd41c42554fa9d640351,0.003554,0.125456,35.2999437253799
1218ce6452fc19547282572f7051d9b2,0.577274,20.377798,35.3000446928149
121ac96b09370376ca6d69f177437628,1.988034,70.177691,35.3000456732631
121b2244660917f3ba4e9c670db4f768,87122.977637,3075445.091645,35.3000456947066
121cfa55bc7115fe0e7489cb9db1e200,116.275739,4104.538899,35.3000456870887
121ea503f0765de1d69dd1e72c00ec56,1,35.300045,35.300045
121f899072e58a63cf8ac8753631324f,0.998,35.229445,35.3000450901804
1220e89e5ccc3c383f7cec08ff03089f,1.296435,45.764214,35.3000451237432
12244fd697660915c9ac33d9a39c9c12,76.062009,2684.992393,35.3000456903525
122885df2078ef432403b5f6399df751,3201.026864,112996.394569,35.3000456946493
122af1bd223c4ab543c57b05c777053b,0.71,25.063032,35.3000450704225
122c466934d9bfbdd33eee86196daa17,7571.475688,267273.437762,35.3000456946062
122e142afedba00a95e546b57d38f28f,45.26899,1597.997415,35.300045682486
122ef7372f302a43d2ae74b21e48a59e,11.519272,406.630827,35.3000456105212
123510e247b1dd9ee1b7ffc854d153ea,1,35.300045,35.300045
123831c8b4fb10ed96bd4d918648ab9c,17.775681,627.482351,35.3000456635107
1238a7389aec0ed4cb7b540395aa6d91,0.78,27.534035,35.3000448717949
123c1079ffe4b0d4ab486e7bd466dba3,0.501252,17.694218,35.300044688101
123c6ca26a6ed35ad00868b33b4a98d1,2223.610509,78493.552574,35.3000456942885
1246de9228f667d52c6075e00e22f6d4,1,35.300045,35.300045
124971e63c1fef9fc904411649dc4603,1725.301747,60903.230506,35.3000456945576
124a91e5782cf40a1376faf84bd65c44,100727.140599,3555672.665842,35.3000456947082
124c46cd3a19492896c21e8c3a70e876,1,35.300045,35.300045
124e420f03b5002873c970b0c2ab6c8b,34.539864,1219.258777,35.3000456805505
12514818891c8cdd4021f216953b8f74,80.009353,2824.333816,35.300045683409
125436f025386ca9c0d5edb4af8a610d,150001.992146,5295077.177052,35.3000456947145
125ec3a29ae2ea4da59873aa786f4d9c,1.617527,57.098777,35.3000456870272
1263194d1c948e560cfe2f7f56d05b7c,0.527067,18.605489,35.3000453452787
126582c59fe0089a8c751e4eb8f9d0d5,74.005372,2612.393013,35.3000456912777
1266d7615ed1663bd01f3bad925954d3,0.819861,28.94113,35.3000447636856
12692706c3392d661b43ea40ee1301fa,0.99,34.947045,35.3000454545455
126b92d661893b86794b67935f80d772,0.983549,34.719324,35.300045040969
126d8e3c216eaeda3b88670bb9e2406d,5348.884329,188815.861229,35.3000456946318
1270b8a630d07347b0ca9036e4359443,909.462054,32104.052063,35.3000456938251
12746a41c722e3e6cdfd0abe6deacd55,116.167032,4100.701537,35.3000456876612
127b3698eb1a2eeda5d79c3b611bf574,0.117291,4.140377,35.3000400712757
12804d738701ba11994e53327ea2465c,110.489087,3900.269819,35.300045686865
1282c5e0963a52a799f1faa4f52d506a,8683.869919,306541.004947,35.3000456946389
129107530df589347d5dd92da18801e4,10492.596386,370389.131882,35.3000456947149
12967bef8e751f35fb0e80c19a3840c9,1,35.300045,35.300045
1296b0820fa7ed37bbf78673a1136099,7356.010414,259667.503745,35.3000456947151
12979e2d77a448fa8403a775a8efb50a,0.96,33.888043,35.3000447916667
1298e72243d1fd7d5035438f52a86753,1,35.300045,35.300045
129c11bf280d8ab5a15c654534f41506,0.429412,15.158263,35.3000451780574
129f3cdcc32b119628177f56b9a65dff,12173.710285,429732.529334,35.3000456946557
12a1184d4cb151417fe454daac5edfad,1,35.300045,35.300045
12a30d407342f49c66a5716582ed3ee9,5.420693,191.35071,35.3000455845775
12a867a649dd0fba81cde4e529db798b,909.831773,32117.103161,35.3000456942714
12ab3b78ffafd2cdfc9c6ffa2eac470e,1696.187463,59875.49495,35.3000456943007
12ad8e25d6d24502167aa7ba664c0ddf,6775.601981,239179.059538,35.300045694641
12aefcc804c936595eccb759e9d6ec7c,441667,15590865.281848,35.3000456947157
12b3d01f086a9569a50cb36d69a8e700,0.371513,13.114425,35.3000433363032
12c22b09c4b697c7acfa149cc96b7585,812.894462,28695.211653,35.3000456940006
12c389b6cd7d96fdb103bd5d44112b69,601.378592,21228.691777,35.300045694011
12c6bbf27218a391db559f85522edf87,0.998539,35.248472,35.3000453662801
12c7b54c40f8e48a433988f86bb46579,2993.130796,105657.653869,35.3000456946954
12c9187949f7a91a2c374fbb66b41007,4236.492914,149548.393449,35.3000456945884
12ca2d97b82ff30201c8924a6525dd7e,519.010168,18321.082646,35.3000456939025
12cd45de51b58522f19ab5ffad302e25,1137.41031,40150.635916,35.3000456941524
12d30f5b9f3e871ebad975b314c58ed7,2468.054184,87122.425472,35.3000456946208
12d7493e457b42d526a7c4817a071895,393.417022,13887.638853,35.3000456929899
12d786ecd55e453993cf3303ea9f5384,622.359902,21969.332979,35.3000456944606
12dab1d362c7787c97006fde30b66219,546.425631,19288.849743,35.3000456945988
12e1bef5fa38f989b336b6d838b120e3,76236.120596,2691138.540626,35.3000456947071
12e2960558d3a59734f0b4cc1d7bd13e,0.988898,34.908144,35.3000451007081
12e50833f12c954891579a7de89663df,921.697263,32535.9555,35.3000456940708
12eadad85d53a18afd33a2985c7875c6,1.515442,53.495171,35.3000451353467
12edf9db8d31a6882cca43da8d8977bd,1,35.300045,35.300045
12f2299900541b3767927cea6da239f0,70.056318,2472.991226,35.3000456861007
12f25999326e603cc537ce83313f8510,260.9601,9211.903454,35.300045692809
12f2a1753d9e5dea9438867a279ae80a,4784.545864,168894.687627,35.3000456945771
12f9d2d0c661929e3ffc5ab267cab2ef,1,35.300045,35.300045
12fa33abd0d749d31fc909bdf5eecc36,1516.582616,53535.435644,35.3000456943125
1302dee09fc089ea25e042d127c99046,116.528522,4113.462151,35.3000456918178
13077c16c75b3a9114a806e2f88f2f18,1,35.300045,35.300045
130925137dcbbdfbc46b4b27ab58fb6e,203.287367,7176.053344,35.3000456934444
130b67cbc9fec718837445d3e90dc513,1863.807928,65792.505024,35.3000456944081
130b863320577be07f16af378f61bf84,1753.81813,61909.860129,35.3000456945898
1314d29e5f12acab04b833244d14e8bb,0.990995,34.982168,35.3000449043638
1314fe070b6d711269a5d3d4172ec556,21.09088,744.509027,35.3000456595457
131b3cb88df708fd0a2995127da0619a,6253.402812,220745.405011,35.3000456947055
131b3e62932b82f0735e9253c509aa0e,0.232701,8.214355,35.3000416843933
131c271ac35873cee37510989db19bcd,909.704222,32112.600605,35.3000456944125
131e644bafb03a980f758da246039cd6,1181.890605,41720.792362,35.3000456941614
13276e50ac6e4958975e764e3bf89973,3790.106736,133790.940968,35.3000456945443
1338fe942222e9652bd4fe83453b9054,25.402153,896.697161,35.3000456693572
134d110b1b3003e9fa8a8d3d1f544bf5,310.554354,10962.582886,35.3000456918405
1351891df1b8748e83edb067840f53e1,1260.1107,44481.96529,35.3000456943981
135567383e696d14e059d41f584a9808,412.370087,14556.682914,35.3000456941485
1355cd89c0e7453cab8d9c5ff3c1b4f8,115.875481,4090.409774,35.3000456930142
1357792b09af697c064a54e6d31df14c,0.980175,34.600222,35.3000454000561
135fd376f2d1bf1aa945b38af640f7d5,0.811131,28.632961,35.3000452454659
136656fae851d4561e7a548afee6d608,2321.864092,81961.908544,35.3000456944919
1366f711b44a4161138fd4a4f95062d4,0.709071,25.030238,35.3000447063834
13677422b06dc6fc3f1e7a9f19027ce8,1,35.300045,35.300045
1367b68c86cb27fa7215d9f75a26eb8f,53655869.317682,1894054638.70399,35.300045694718
1367c0bbbc4f52b75998a4b8d854797c,5342.886408,188604.134344,35.3000456947016
136d27e991e6c3c0d47e8061043c3aa8,0.993708,35.077937,35.3000448824001
136d9b4d09c81f4a85da26e364fe6cf9,1117.50156,39447.856131,35.3000456938959
136ebcdef63cd6a780380b0afc912388,8414.295399,297025.012073,35.300045694652
1380958ace4db62158596ecc469ff06d,1,35.300045,35.300045
13826638ade635eca72a1c8b29265b41,1395.648256,49266.44721,35.3000456943214
1384abf721b0694598ed87bbc8bde0c8,1102.459151,38916.858406,35.3000456939379
138574f481029ce0d9d04a4fa59858a0,4099.312019,144705.901587,35.30004569457
13871ca95bdeb8b174e5858b1b982cb7,179.635573,6341.143935,35.3000456930655
13893883ee7003d17d26bffb9e82cd82,92.097728,3251.054006,35.3000456862519
138a3a18103d5836f69750cd93c280f9,0.98,34.594044,35.3000448979592
138b5b03a153d12e31755be7a09f1b45,608.095487,21465.798477,35.3000456933172
1393c7d5feeb02f5589d84e1df37cb1d,0.045772,1.615753,35.3000305863847
1393f77b04009f4e457099bbc8a057aa,11116.527033,392413.912231,35.3000456946759
1395328f51dc4502994e57cbf10caa0f,0.195754,6.910125,35.3000449543815
1397967949be520c8bdd2384c9084d52,1,35.300045,35.300045
139f02d52a10cc9ec88dc3fc631a5ced,14135.987869,499001.017715,35.30004569467
13a1b4643ed3588ecb6682f8f17b069f,1309.820005,46236.706028,35.3000456944464
13a4f8cdc3571dd3b38adcf72af77b7d,1,35.300045,35.300045
13a6a04766338b05577346ba170845ed,3746.915147,132266.275903,35.3000456946297
13abe220911c408f0cb1223c0969e0da,0.937288,33.086309,35.3000454502778
13afbb7b9a2fdf6ef3bac8629c906a26,274.74227,9698.414685,35.3000456937333
13b001d9fd7267becd00ee95c416db3d,2730.741487,96395.299271,35.3000456945121
13b0208614903c6c00b8b51a9f63dd69,644.731625,22759.055823,35.3000456942065
13b348dbd1335f5ec67d10e7b5a582fe,1124.201337,39684.358566,35.300045694573
13b45dc52d03329f05845df1699860e8,290.709455,10262.057045,35.3000456933883
13b5f73bc9ba2db59070e42a0bebd391,10.120247,357.245181,35.3000456411785
13ba6754d769d2a227e7d3d11b0ca193,0.830553,29.318558,35.3000446690338
13be8f3d5cab64a9bccb3c6137bf5d06,16016.109883,565369.410721,35.3000456946853
13c8e1910a5ea02fcae69d01293e14aa,0.911826,32.187499,35.3000451840592
13d1e5a3dac8c105fe7efc52ea610471,2.325652,82.095621,35.3000453206241
13d44123ebd340e3ad9370c85de89f4b,203.138921,7170.813193,35.3000456913917
13e12e1eff152cc1658f4a03b2afe338,2058.766337,72674.54577,35.3000456943065
13e2680a2db2fbc81591b904e7b0b017,3047.420823,107574.094302,35.3000456944111
13e300070da45326664b0a780c2a1e9f,64875.630835,2290112.732949,35.3000456947156
13ed547cce22f7a900c7cb8fac720961,992000.994666,35017680.440915,35.3000456947175
13f1e747866e6ec5134cc5ed38eeb302,2063.045261,72825.591983,35.300045694441
13f47ab7cddd24caddf416c3e8d8f183,21.442123,756.907921,35.3000456624561
13f5950946e3440c60b3113213d766ed,29.092224,1026.956836,35.3000456754355
13f8d43ed2e61791dabddbacb2d61104,364.503143,12866.977603,35.3000456926101
13fd5453258e3c1d347128cb7d7caae0,1.987082,70.144085,35.3000454938447
1401d87a932705ad195ef2228d856c5a,2.494472,88.054975,35.3000454605223
14072a4f9618ff1ad540c9a2b03213fa,195000.994631,6883544.020989,35.3000456947141
140918f5761fccef508b9193a3173592,1081.345178,38171.534195,35.3000456945673
140aecaff3a54b83bfaff873bc8a415e,0.99,34.947045,35.3000454545455
140d3aa09c106d1fd6481ec717e2fc33,0.99028,34.956929,35.3000454416933
140def6f55643951ec846c71c181c719,12416.348041,438297.653208,35.3000456946518
140eef8cedc276b4af83b6560ea556c4,0.998158,35.235023,35.3000456841502
140f35c2910b4e13743037650a309b30,1437.188303,50732.812767,35.3000456941515
1416224dc279e1fb9acef20f9b457a18,1.98989,70.243207,35.3000452286307
1417c11881039001379db4f6aa92abc9,0.297362,10.496892,35.3000450629199
1420c81fc87dd62893df97bce39824c3,0.995293,35.133888,35.3000453132897
1421e4cd5973bce04081311cede9c1c7,9430.423745,332894.389119,35.3000456947123
14226a69d745e4dbc9c91229f77147fc,971.45986,34292.577448,35.3000456941165
142495757894d2d8332c35b8a15e2c37,0.030062,1.061189,35.3000133058346
1429327d64af2104bb4bb7c097848419,4061.134756,143358.242459,35.3000456946669
142ad37e6ceac74498004bc83577b6e4,335.513832,11843.6536,35.300045692304
1432595ae119b3eef5311a42c62bbdcd,651.784317,23008.016173,35.3000456944103
143a9d0589dc8e7acf554349ab4e5739,0.980093,34.597327,35.30004499573
143b9451d924c3cf89cee03f64bfc859,1,35.300045,35.300045
143faf2c355f8d78ddf831e5d59629f3,26.056945,919.811349,35.3000456883952
143fe59fff806adb420bb2423ecd5ca9,0.79,27.887036,35.3000455696203
1442ade436a2553c04bc9fdc2acb911f,6089.829242,214971.250515,35.3000456946146
14462f45b4000ccc57fb6c4bb632c82f,3450.564195,121805.073756,35.3000456947012
1449320a2ba774c82f352d39af95d46e,1,35.300045,35.300045
144d238e48f6ba35f22614039cdbede5,150001.989949,5295077.099498,35.3000456947158
144dd91c0b4d54505b2d1d336182d5f5,0.992649,35.040555,35.3000456354663
14579ae5970ffa04c3a2729598d44e2b,1,35.300045,35.300045
14585aff82e13ebfb3067c1d83e51b99,0.993692,35.077373,35.3000456882012
14589b44ae76036098895572ace552f7,261.441692,9228.903674,35.3000456943187
145b388f1f37f399ec4991d30162f8a6,0.99,34.947045,35.3000454545455
145c5d2332a5694ad4b8a3193d26a221,507.292881,17907.461879,35.3000456929337
